veincle length,veincle weight,axles number,DrivingStyle,perceding veincle time-gap,Lane of the road,veincle speed,perceding veincle speed,perceding veincle weight,perceding veincle length,road condition,Air temprture,perciption type,perciption intensity,relatve humadity,wind direction,wind speed,Lighting condition
508,2044,2,2,53.52173913043478,1,76.21739130434783,74.69565217391305,2796.478260869565,663.304347826087,0.0,6.0,0.0,-1.0,35.608695652173914,115.0,3.782608695652174,0.0
1650,9526,5,2,131.63636363636363,1,83.45454545454545,80.54545454545455,4383.181818181818,930.0,0.0,6.0,0.0,-1.0,37.0,146.0,7.0,0.0
1240,1954,3,2,81.5625,1,77.6875,80.125,5915.75,899.4375,0.0,6.3125,0.0,-1.0,35.5625,71.5,5.9375,0.0
1625,24064,6,3,108.38461538461539,1,81.38461538461539,80.6923076923077,3516.230769230769,849.9230769230769,0.0,10.307692307692308,0.0,-1.0,31.076923076923077,180.23076923076923,3.5384615384615383,1.0
573,1725,2,3,57.791666666666664,1,81.625,81.25,3655.25,742.0833333333334,0.0,4.0,0.0,-1.0,28.0,338.0,7.0,1.0
532,1603,2,3,109.83333333333333,1,83.08333333333333,81.16666666666667,2928.5833333333335,666.6666666666666,0.0,1.1666666666666667,0.0,-1.0,31.0,143.66666666666666,4.666666666666667,1.0
705,2076,2,2,69.84210526315789,1,81.3157894736842,81.47368421052632,4010.8947368421054,797.1578947368421,0.0,3.0,0.0,-1.0,31.57894736842105,111.63157894736842,2.736842105263158,1.0
546,1685,2,3,92.52631578947368,1,82.89473684210526,82.63157894736842,1985.6842105263158,624.6315789473684,0.0,5.0,0.0,-1.0,29.0,23.0,8.0,2.0
594,2023,2,2,47.37931034482759,1,81.44827586206897,81.89655172413794,5350.379310344828,931.2068965517242,0.0,2.0,0.0,-1.0,29.310344827586206,177.3793103448276,5.137931034482759,2.0
532,488,2,2,51.5,1,84.88461538461539,84.15384615384616,5619.923076923077,951.9615384615385,0.0,2.5384615384615383,0.0,-1.0,27.807692307692307,336.46153846153845,2.3461538461538463,2.0
938,1471,3,3,47.53333333333333,1,83.53333333333333,83.5,4885.433333333333,829.6666666666666,0.0,9.0,0.0,-1.0,28.3,226.23333333333332,4.966666666666667,2.0
1700,12676,6,1,52.48275862068966,1,83.37931034482759,82.96551724137932,5653.379310344828,1020.0689655172414,0.0,14.0,0.0,-1.0,28.0,79.0,4.0,2.0
1696,23055,6,1,74.5,1,84.45,84.35,7252.85,1199.45,0.0,14.0,0.0,-1.0,27.3,241.8,6.5,2.0
1679,17705,6,3,45.6875,1,84.0625,84.5625,7397.0625,1044.3125,0.0,5.0625,0.0,-1.0,29.9375,97.40625,5.90625,2.0
1687,17609,5,3,79.5,1,85.3125,83.3125,7491.4375,1172.6875,0.0,2.4375,0.0,-1.0,30.875,161.5625,7.1875,2.0
536,1375,2,3,69.70588235294117,1,84.29411764705883,83.52941176470588,3075.0588235294117,682.2352941176471,0.0,10.176470588235293,0.0,-1.0,30.58823529411765,152.52941176470588,2.2941176470588234,2.0
1715,12488,5,3,97.14285714285714,1,83.64285714285714,84.21428571428571,4615.285714285715,880.9285714285714,0.0,9.0,0.0,-1.0,33.0,141.0,3.0,2.0
1692,19967,6,3,152.375,1,83.25,83.875,7627.25,907.125,0.0,8.0,0.0,-1.0,31.5,163.25,1.5,2.0
572,1111,2,2,133.54545454545453,1,84.18181818181819,85.45454545454545,8457.454545454546,1206.2727272727273,0.0,7.454545454545454,0.0,-1.0,30.272727272727273,124.18181818181819,2.272727272727273,2.0
1162,3440,4,2,98.83333333333333,1,88.91666666666667,87.91666666666667,5159.833333333333,932.4166666666666,0.0,5.0,0.0,-1.0,32.0,152.0,3.0,2.0
1165,2620,3,1,83.86666666666666,1,84.73333333333333,83.4,5990.066666666667,1014.0,0.0,2.8,0.0,-1.0,32.2,79.8,2.2,2.0
2015,27136,6,3,72.82352941176471,1,84.05882352941177,84.05882352941177,10499.823529411764,1204.7058823529412,0.0,10.823529411764707,0.0,-1.0,32.8235294117647,139.2941176470588,6.411764705882353,2.0
1728,11642,5,2,131.57142857142858,1,84.42857142857143,88.14285714285714,5762.285714285715,900.7142857142857,0.0,2.0,0.0,-1.0,30.285714285714285,167.14285714285714,3.0,2.0
1700,12221,6,3,171.0,1,87.8,84.5,6964.1,1188.3,0.0,4.2,0.0,-1.0,31.0,131.8,5.2,2.0
524,1591,2,2,131.1818181818182,1,83.36363636363636,81.27272727272727,6663.818181818182,858.3636363636364,0.0,8.272727272727273,0.0,-1.0,32.63636363636363,94.0909090909091,4.545454545454546,2.0
2005,20969,6,1,143.375,1,81.0,79.0,10254.625,1252.5,0.0,6.5,0.0,-1.0,33.0,92.75,3.0,2.0
1156,12107,5,2,178.875,1,80.5,85.375,5175.5,811.875,0.0,4.0,0.0,-1.0,36.0,73.0,7.0,2.0
1716,23634,6,3,187.5,1,84.83333333333333,84.0,18736.666666666668,1438.8333333333333,0.0,5.0,0.0,-1.0,33.0,90.5,6.5,2.0
1721,23254,6,2,149.66666666666666,1,78.88888888888889,77.88888888888889,11636.888888888889,1135.4444444444443,0.0,4.0,0.0,-1.0,33.0,123.0,2.0,2.0
1469,8007,5,3,119.85714285714286,1,89.28571428571429,88.42857142857143,13371.0,1239.2857142857142,0.0,4.0,0.0,-1.0,32.714285714285715,155.0,1.8571428571428572,2.0
1705,19182,6,1,263.14285714285717,1,83.85714285714286,83.14285714285714,8636.42857142857,1128.5714285714287,0.0,5.0,0.0,-1.0,33.0,163.0,9.0,2.0
1690,15385,5,3,259.0,1,86.33333333333333,85.0,8618.0,924.6666666666666,0.0,5.0,0.0,-1.0,31.0,107.0,5.0,2.0
1777,34254,6,1,274.0,1,110.66666666666667,81.66666666666667,23613.333333333332,1716.3333333333333,0.0,3.0,0.0,-1.0,32.0,135.0,1.0,2.0
1709,24404,6,1,186.75,1,88.75,87.5,19492.5,1410.0,0.0,9.0,0.0,-1.0,32.0,129.0,7.0,2.0
1765,23670,6,1,557.5,1,92.0,80.0,20313.0,1893.0,0.0,9.5,0.0,-1.0,32.5,172.0,3.5,2.0
1695,38198,6,2,317.6,1,88.8,87.0,18595.8,1444.6,0.0,8.2,0.0,-1.0,33.0,129.4,8.6,2.0
1969,9028,5,1,232.4,1,86.0,84.8,7497.2,1142.0,0.0,9.0,0.0,-1.0,32.6,100.2,0.8,2.0
1967,14109,5,3,418.0,1,84.16666666666667,82.66666666666667,7094.833333333333,1049.5,0.0,6.0,0.0,-1.0,32.0,152.0,9.0,2.0
2053,33795,6,1,235.33333333333334,1,86.0,87.0,25042.666666666668,1817.6666666666667,0.0,5.0,0.0,-1.0,36.0,107.0,0.0,2.0
1962,20013,5,2,478.0,1,86.5,90.5,10615.5,1103.0,0.0,5.0,0.0,-1.0,35.0,129.5,5.0,2.0
1937,14358,7,2,213.0,1,87.5,87.5,21861.5,1852.0,0.0,7.5,0.0,-1.0,33.5,143.5,4.5,2.0
1072,9813,2,3,104.83333333333333,1,94.16666666666667,90.83333333333333,3671.3333333333335,839.1666666666666,0.0,6.0,0.0,-1.0,33.5,104.5,5.5,2.0
588,1947,2,2,496.6,1,86.8,88.2,5911.4,852.4,0.0,3.0,0.0,-1.0,31.0,79.0,2.0,2.0
753,3229,2,3,388.5,1,84.5,78.0,7068.0,1228.0,0.0,3.0,0.0,-1.0,31.5,84.5,6.0,2.0
573,2087,2,2,122.0,1,84.0,81.0,6853.666666666667,1033.0,0.0,3.0,0.0,-1.0,32.0,62.0,8.0,2.0
496,1336,2,2,489.5,1,76.5,86.0,12260.0,1300.5,0.0,3.0,0.0,-1.0,31.0,70.5,7.5,2.0
579,1851,2,3,361.0,1,84.75,94.75,1668.0,539.0,0.0,4.0,0.0,-1.0,31.0,73.0,7.0,2.0
1509,12143,5,2,328.25,1,80.5,83.5,9195.75,1163.0,0.0,1.0,0.0,-1.0,33.0,343.0,3.0,2.0
595,1950,2,1,354.25,1,84.75,86.0,2444.0,587.0,0.0,1.0,0.0,-1.0,39.0,332.0,4.0,2.0
764,2231,2,3,273.8,1,86.8,89.4,8366.0,881.0,0.0,2.6,0.0,-1.0,38.8,322.0,0.0,2.0
625,2819,2,2,105.25,1,89.75,82.5,5885.25,843.25,0.0,3.0,0.0,-1.0,32.0,68.0,2.0,2.0
614,1707,2,2,139.3,1,84.1,87.7,3516.5,673.1,0.0,3.6,0.0,-1.0,31.2,245.6,0.7,1.0
629,2348,2,2,109.58333333333333,1,87.0,90.91666666666667,1917.25,584.25,0.0,6.833333333333333,0.0,-1.0,30.166666666666668,145.0,5.083333333333333,1.0
1160,3661,3,3,142.25,1,84.33333333333333,84.16666666666667,7005.416666666667,940.25,0.0,7.0,0.0,-1.0,31.0,56.0,9.0,1.0
595,2034,2,2,94.83333333333333,2,87.66666666666667,89.0,2279.0,567.8333333333334,0.0,11.0,0.0,-1.0,31.0,96.0,4.0,0.0
918,15271,3,2,119.15384615384616,1,84.53846153846153,85.07692307692308,5713.846153846154,800.8461538461538,0.0,9.0,0.0,-1.0,32.0,203.0,5.0,0.0
1652,22790,4,2,110.0909090909091,1,82.18181818181819,83.27272727272727,8637.09090909091,984.5454545454545,0.0,10.454545454545455,0.0,-1.0,30.818181818181817,176.63636363636363,4.181818181818182,0.0
684,1891,2,2,144.5,1,88.75,86.0,6468.75,833.875,0.0,3.0,0.0,-1.0,30.0,169.0,6.0,0.0
1679,13509,5,2,180.66666666666666,1,82.0,82.0,3671.3333333333335,725.0,0.0,1.6666666666666667,0.0,-1.0,30.333333333333332,163.33333333333334,2.0,0.0
873,2153,3,2,153.88888888888889,1,80.66666666666667,82.55555555555556,5665.555555555556,874.8888888888889,0.0,1.0,0.0,-1.0,31.0,197.0,5.0,0.0
1730,28943,6,1,94.33333333333333,1,86.66666666666667,85.22222222222223,9739.888888888889,940.6666666666666,0.0,5.666666666666667,0.0,-1.0,30.666666666666668,193.0,2.6666666666666665,0.0
549,1814,2,2,93.42857142857143,1,88.07142857142857,86.85714285714286,4604.571428571428,865.7857142857143,0.0,7.428571428571429,0.0,-1.0,30.714285714285715,137.35714285714286,8.142857142857142,0.0
1028,5652,2,2,81.6470588235294,1,79.47058823529412,81.0,4094.176470588235,740.1764705882352,0.0,9.0,0.0,-1.0,29.0,213.35294117647058,6.529411764705882,0.0
1007,8742,3,2,86.5625,1,83.0625,82.75,4816.25,836.625,0.0,4.625,0.0,-1.0,26.375,186.0,6.0,0.0
638,2207,2,2,95.92307692307692,1,84.53846153846153,85.92307692307692,4588.0,861.4615384615385,0.0,3.3076923076923075,0.0,-1.0,27.846153846153847,180.53846153846155,6.615384615384615,0.0
1679,12109,5,2,84.11764705882354,1,78.6470588235294,78.6470588235294,5515.941176470588,918.4705882352941,0.0,1.2941176470588236,0.0,-1.0,28.0,172.7058823529412,7.117647058823529,0.0
522,1409,2,2,75.05,1,82.8,83.1,4679.1,863.7,0.0,6.35,0.0,-1.0,26.95,143.95,8.65,0.0
1219,722,2,2,63.61904761904762,1,83.0952380952381,83.76190476190476,4590.666666666667,885.7142857142857,0.0,6.0,0.0,-1.0,27.0,190.71428571428572,2.857142857142857,0.0
678,2108,2,2,88.46153846153847,1,85.92307692307692,84.23076923076923,3162.076923076923,714.3076923076923,0.0,11.0,0.0,-1.0,26.923076923076923,80.0,5.3076923076923075,0.0
585,1750,2,1,98.46153846153847,1,81.84615384615384,82.46153846153847,3499.6153846153848,750.3846153846154,0.0,5.6923076923076925,0.0,-1.0,25.53846153846154,121.76923076923077,5.769230769230769,0.0
922,7492,2,2,97.57142857142857,1,84.64285714285714,84.14285714285714,5149.5,899.4285714285714,0.0,10.5,0.0,-1.0,27.071428571428573,232.71428571428572,1.0714285714285714,0.0
866,1859,4,2,119.18181818181819,1,77.54545454545455,78.63636363636364,1725.909090909091,707.6363636363636,0.0,5.909090909090909,0.0,-1.0,26.272727272727273,194.8181818181818,6.0,0.0
738,1275,3,3,63.45454545454545,1,86.0909090909091,85.63636363636364,3685.6363636363635,769.4090909090909,0.0,6.090909090909091,0.0,-1.0,26.454545454545453,187.54545454545453,6.2727272727272725,1.0
614,2085,2,3,61.23809523809524,1,84.42857142857143,84.23809523809524,2104.5714285714284,655.047619047619,0.0,8.904761904761905,0.0,-1.0,27.047619047619047,191.0,1.1428571428571428,2.0
1688,21801,6,3,49.592592592592595,1,83.29629629629629,81.96296296296296,6631.0,958.5185185185185,0.0,7.0,0.0,-1.0,28.0,211.14814814814815,6.185185185185185,2.0
507,1416,2,2,59.041666666666664,1,80.58333333333333,80.83333333333333,6259.708333333333,874.2916666666666,0.0,6.041666666666667,0.0,-1.0,29.958333333333332,181.41666666666666,5.166666666666667,2.0
550,1637,2,3,50.92,1,81.6,81.88,3808.12,748.04,0.0,7.0,0.0,-1.0,29.24,220.72,8.28,2.0
558,1330,2,2,61.56521739130435,1,84.52173913043478,86.1304347826087,2970.8260869565215,685.7826086956521,0.0,6.0,0.0,-1.0,28.0,174.0,4.0,2.0
555,1645,2,2,61.95454545454545,1,82.54545454545455,82.72727272727273,3375.6363636363635,825.4545454545455,0.0,5.0,0.0,-1.0,28.545454545454547,192.72727272727272,3.8181818181818183,2.0
1676,11321,4,3,51.25925925925926,1,86.03703703703704,85.11111111111111,5729.666666666667,882.7777777777778,0.0,4.888888888888889,0.0,-1.0,28.85185185185185,185.37037037037038,7.2592592592592595,2.0
587,2196,2,2,71.875,1,84.0,82.375,3595.625,713.25,0.0,3.75,0.0,-1.0,29.0,177.0,4.5,2.0
584,1342,2,1,47.08,1,80.04,80.16,4141.36,759.48,0.0,3.0,0.0,-1.0,29.0,197.0,3.0,2.0
562,1403,2,2,50.08,1,84.0,84.24,4920.2,802.24,0.0,1.48,0.0,-1.0,30.0,192.44,3.44,2.0
529,1684,2,2,65.65217391304348,1,87.21739130434783,86.6086956521739,3169.4347826086955,748.6086956521739,0.0,9.91304347826087,0.0,-1.0,29.0,189.95652173913044,5.173913043478261,2.0
578,2539,2,2,118.0,1,80.15384615384616,79.53846153846153,5339.923076923077,864.6153846153846,0.0,5.153846153846154,0.0,-1.0,30.153846153846153,197.23076923076923,7.538461538461538,2.0
1674,22755,6,2,99.0,1,87.26666666666667,87.26666666666667,7144.866666666667,985.3333333333334,0.0,5.4,0.0,-1.0,31.0,269.2,5.0,2.0
1683,22150,6,2,102.07142857142857,1,89.28571428571429,88.28571428571429,4287.071428571428,910.7142857142857,0.0,6.0,0.0,-1.0,32.0,287.0,1.0,2.0
1717,21406,6,3,69.9047619047619,1,84.9047619047619,84.33333333333333,7813.0,1079.857142857143,0.0,4.285714285714286,0.0,-1.0,32.095238095238095,160.0952380952381,7.333333333333333,2.0
2004,19234,5,2,120.625,1,82.625,78.25,8568.75,1032.375,0.0,5.375,0.0,-1.0,32.5,241.625,0.0,2.0
897,2631,3,2,60.0,1,80.5925925925926,81.44444444444444,4085.259259259259,798.1851851851852,0.0,6.148148148148148,0.0,-1.0,40.51851851851852,132.1851851851852,0.0,2.0
1680,17056,5,3,69.85714285714286,1,95.14285714285714,96.5,5109.214285714285,858.2142857142857,0.0,4.428571428571429,0.0,-1.0,37.857142857142854,167.85714285714286,6.571428571428571,2.0
571,1641,2,2,75.78947368421052,1,85.73684210526316,86.26315789473684,9946.473684210527,1180.421052631579,0.0,5.0,0.0,-1.0,44.0,186.0,4.0,2.0
1702,20602,6,2,128.0,1,79.57142857142857,78.28571428571429,10054.285714285714,1121.4285714285713,0.0,7.142857142857143,0.0,-1.0,44.142857142857146,184.28571428571428,4.857142857142857,2.0
1722,25568,6,1,120.375,1,83.75,85.5,10035.3125,992.3125,0.0,8.0,0.0,-1.0,43.0,208.0,2.0,2.0
1170,1993,3,2,140.88888888888889,1,93.0,92.55555555555556,8071.777777777777,1002.0,0.0,4.555555555555555,0.0,-1.0,46.111111111111114,147.66666666666666,4.0,2.0
2028,19562,5,1,114.4,1,83.9,84.0,8637.8,1118.5,0.0,1.9,0.0,-1.0,48.6,171.4,2.7,2.0
1734,25386,6,1,290.6666666666667,1,81.0,80.66666666666667,8409.333333333334,915.0,0.0,9.0,0.0,-1.0,52.0,169.0,3.0,2.0
1734,24869,6,1,234.8,1,86.9,87.0,10669.2,1097.4,0.0,6.0,0.0,-1.0,41.0,163.0,5.0,2.0
1735,22382,6,1,133.4,1,81.2,78.8,11806.4,1086.6,0.0,6.6,0.0,-1.0,42.6,191.0,5.4,2.0
1715,17288,5,2,129.66666666666666,1,86.44444444444444,84.55555555555556,9997.555555555555,1165.4444444444443,0.0,4.0,0.0,-1.0,59.0,146.0,1.0,2.0
1647,20096,6,3,289.6,1,87.8,88.0,16572.0,1257.0,0.0,2.6,0.0,-1.0,62.4,298.2,0.0,2.0
1981,26616,5,2,367.75,1,86.0,90.0,18451.5,1549.25,0.0,8.0,0.0,-1.0,69.0,34.0,0.0,2.0
1724,18796,6,3,240.75,1,81.75,83.0,11391.0,1208.25,0.0,5.0,0.0,-1.0,71.0,135.0,0.0,2.0
628,2353,2,3,99.0,1,104.0,97.0,18395.5,1203.5,0.0,4.0,0.0,-1.0,72.0,169.0,0.0,2.0
1675,23549,6,2,411.0,1,89.66666666666667,83.66666666666667,15992.0,1382.6666666666667,0.0,3.3333333333333335,0.0,-1.0,77.33333333333333,148.33333333333334,0.0,2.0
1039,3918,2,2,529.0,1,78.0,90.5,10196.5,1317.5,0.0,3.0,0.0,-1.0,78.0,152.0,0.0,2.0
1078,10587,2,3,317.125,1,84.375,85.75,5801.875,893.25,0.0,2.75,0.0,-1.0,79.0,258.5,0.0,2.0
1928,20118,6,1,442.75,1,104.0,101.5,9169.5,964.0,0.0,2.0,0.0,-1.0,79.0,90.0,0.0,2.0
1981,14649,4,1,850.5,1,88.0,87.5,11297.5,1234.5,0.0,4.0,0.0,-1.0,81.0,146.0,7.0,2.0
1709,22535,6,1,405.75,1,81.5,88.0,8328.75,1202.0,0.0,5.0,0.0,-1.0,82.0,186.0,0.0,2.0
1278,5011,4,2,584.6666666666666,1,83.33333333333333,82.66666666666667,10889.0,1493.6666666666667,0.0,4.0,0.0,-1.0,82.0,236.0,0.0,2.0
2001,33059,6,1,467.0,1,86.0,87.0,2479.0,676.5,0.0,3.0,0.0,-1.0,83.5,171.5,0.0,2.0
908,3815,2,2,390.25,1,79.25,80.0,2261.5,666.0,0.0,7.0,0.0,-1.0,83.0,135.0,5.0,2.0
661,2819,2,2,444.5,1,86.75,79.75,4316.25,764.5,0.0,7.25,0.0,-1.0,83.0,149.0,0.0,2.0
625,3647,2,1,246.0,1,87.75,86.25,5662.75,848.5,0.0,7.0,0.0,-1.0,83.0,146.0,0.0,2.0
609,2429,2,3,340.6666666666667,1,92.66666666666667,89.33333333333333,2520.6666666666665,658.6666666666666,0.0,6.0,0.0,-1.0,83.33333333333333,142.66666666666666,0.0,2.0
1664,18364,5,3,118.7,1,88.6,88.4,8959.2,858.1,0.0,2.8,0.0,-1.0,82.0,159.1,0.0,2.0
601,1851,2,2,129.625,1,87.625,88.25,2062.625,651.0,0.0,3.75,0.0,-1.0,79.0,152.25,0.0,1.0
1662,21209,5,3,138.6,1,86.9,86.5,5674.1,838.3,0.0,2.3,0.0,-1.0,75.8,136.2,0.0,1.0
571,2311,2,3,119.14285714285714,1,89.85714285714286,90.42857142857143,3843.285714285714,782.4285714285714,0.0,2.142857142857143,0.0,-1.0,75.14285714285714,64.85714285714286,0.0,1.0
1699,12304,5,1,156.11111111111111,1,82.33333333333333,84.22222222222223,7624.888888888889,1018.6666666666666,0.0,6.666666666666667,0.0,-1.0,75.33333333333333,84.33333333333333,0.0,0.0
1929,22322,5,2,113.27272727272727,1,86.45454545454545,85.45454545454545,9276.727272727272,1035.4545454545455,0.0,4.0,0.0,-1.0,74.0,45.0,0.0,0.0
1660,12524,5,2,382.8,1,84.0,86.6,12958.0,1092.8,0.0,3.0,0.0,-1.0,73.0,281.4,0.0,0.0
572,865,2,2,143.22222222222223,1,83.55555555555556,79.66666666666667,8751.111111111111,794.4444444444445,0.0,6.222222222222222,0.0,-1.0,69.0,75.66666666666667,0.0,0.0
519,2108,2,2,62.63157894736842,1,81.73684210526316,81.94736842105263,5651.8421052631575,761.8421052631579,0.0,5.0,0.0,-1.0,67.0,28.0,0.0,0.0
515,2181,2,2,57.36363636363637,1,83.81818181818181,82.77272727272727,3760.090909090909,646.5454545454545,0.0,6.7272727272727275,0.0,-1.0,52.72727272727273,73.0,0.0,0.0
598,1468,2,2,40.5625,2,86.9375,86.875,1909.6875,635.5,0.0,1.375,0.0,-1.0,43.1875,57.0625,0.0,0.0
502,1509,2,2,183.16666666666666,1,81.83333333333333,83.41666666666667,5374.916666666667,881.0833333333334,0.0,5.0,0.0,-1.0,45.666666666666664,82.33333333333333,0.6666666666666666,0.0
592,1698,2,2,54.92,1,87.88,89.16,4290.76,749.92,0.0,8.0,0.0,-1.0,47.0,343.0,1.0,0.0
511,2125,2,2,79.1875,1,82.4375,82.25,2054.3125,595.5,0.0,8.25,0.0,-1.0,47.625,329.25,1.75,0.0
534,1602,2,2,65.0,1,82.38888888888889,81.72222222222223,1930.1666666666667,594.2777777777778,0.0,10.0,0.0,-1.0,45.5,137.5,2.0,0.0
964,2800,3,1,58.75,1,80.70833333333333,80.58333333333333,4971.583333333333,888.25,0.0,3.5416666666666665,0.0,-1.0,46.083333333333336,192.66666666666666,4.708333333333333,0.0
631,1616,2,1,71.95454545454545,1,84.5,82.81818181818181,2507.8636363636365,622.7727272727273,0.0,4.954545454545454,0.0,-1.0,47.40909090909091,83.95454545454545,2.227272727272727,0.0
572,1851,2,2,56.0,1,86.45,86.4,2404.55,665.25,0.0,5.55,0.0,-1.0,45.55,338.05,3.65,0.0
542,1465,2,2,51.607142857142854,1,83.71428571428571,84.17857142857143,3831.8214285714284,764.8571428571429,0.0,6.142857142857143,0.0,-1.0,48.857142857142854,306.2142857142857,6.071428571428571,0.0
544,1343,2,3,77.82352941176471,1,84.47058823529412,84.52941176470588,3715.9411764705883,810.1764705882352,0.0,7.0,0.0,-1.0,48.05882352941177,167.23529411764707,6.647058823529412,1.0
665,2107,2,2,78.85714285714286,1,84.23809523809524,86.0952380952381,3698.4761904761904,716.3333333333334,0.0,2.238095238095238,0.0,-1.0,45.095238095238095,310.6190476190476,4.0,1.0
552,1272,2,2,51.03703703703704,1,83.62962962962963,84.37037037037037,1976.111111111111,609.0,0.0,2.7777777777777777,0.0,-1.0,46.666666666666664,352.8888888888889,1.4444444444444444,1.0
581,1629,2,2,39.54054054054054,1,80.56756756756756,81.45945945945945,3290.0810810810813,694.5135135135135,0.0,2.0,0.0,-1.0,46.0,321.0,6.0,2.0
552,2233,2,2,31.27659574468085,1,83.36170212765957,84.34042553191489,2080.68085106383,625.1914893617021,0.0,1.5106382978723405,0.0,-1.0,47.0,333.0425531914894,5.0212765957446805,2.0
546,2035,2,3,39.42424242424242,1,87.66666666666667,87.57575757575758,3548.3636363636365,703.2121212121212,0.0,1.0,0.0,-1.0,47.06060606060606,337.42424242424244,8.787878787878787,2.0
552,1542,2,3,35.42857142857143,1,83.69047619047619,83.5,1920.1190476190477,635.452380952381,0.0,1.0,0.0,-1.0,46.666666666666664,330.0,6.0,2.0
533,1136,2,2,29.804347826086957,1,84.69565217391305,84.45652173913044,2822.5,688.8913043478261,0.0,1.891304347826087,0.0,-1.0,48.32608695652174,78.93478260869566,0.7608695652173914,2.0
556,1916,2,2,35.78947368421053,1,83.94736842105263,83.8157894736842,2114.157894736842,635.7631578947369,0.0,4.947368421052632,0.0,-1.0,53.0,170.8421052631579,2.473684210526316,2.0
685,2948,2,2,45.41935483870968,1,84.96774193548387,84.83870967741936,2582.6451612903224,722.0322580645161,0.0,3.0,0.0,-1.0,51.0,332.0,2.0,2.0
536,1367,2,2,41.35294117647059,1,86.94117647058823,87.08823529411765,2040.1764705882354,610.4411764705883,0.0,6.647058823529412,0.0,-1.0,59.705882352941174,341.88235294117646,2.7058823529411766,2.0
570,1511,2,3,41.483870967741936,1,88.80645161290323,88.51612903225806,3645.1290322580644,705.3870967741935,0.0,3.903225806451613,0.0,-1.0,61.54838709677419,29.06451612903226,5.838709677419355,2.0
563,1522,2,3,48.80769230769231,1,82.3076923076923,82.65384615384616,3547.6923076923076,751.4230769230769,0.0,4.0,0.0,-1.0,63.07692307692308,217.53846153846155,6.230769230769231,2.0
562,1581,2,3,60.4,1,84.25,83.45,3970.0,749.15,0.0,10.0,0.0,-1.0,64.0,25.5,6.0,2.0
522,1420,2,3,54.08,1,83.64,83.16,3284.76,747.48,0.0,10.0,0.0,-1.0,64.0,17.0,3.0,2.0
582,2149,2,3,40.794117647058826,1,85.73529411764706,85.11764705882354,3131.529411764706,676.0,0.0,9.411764705882353,0.0,-1.0,65.0,212.2941176470588,4.117647058823529,2.0
1315,572,4,3,44.96666666666667,1,83.53333333333333,83.73333333333333,5866.566666666667,867.6333333333333,0.0,6.466666666666667,0.0,-1.0,66.53333333333333,15.066666666666666,4.666666666666667,2.0
554,890,2,3,81.77777777777777,1,84.16666666666667,85.16666666666667,1694.5,576.5555555555555,0.0,3.0555555555555554,0.0,-1.0,68.11111111111111,323.1666666666667,4.166666666666667,2.0
596,1545,2,3,46.86206896551724,1,86.65517241379311,86.44827586206897,3696.137931034483,699.448275862069,0.0,1.4137931034482758,0.0,-1.0,69.0,357.51724137931035,4.517241379310345,2.0
671,1973,2,3,96.25,1,83.08333333333333,81.83333333333333,3914.5,764.9166666666666,0.0,8.5,0.0,-1.0,70.16666666666667,77.66666666666667,7.666666666666667,2.0
583,1483,2,3,91.47058823529412,1,87.6470588235294,88.0,4455.470588235294,729.4705882352941,0.0,5.117647058823529,0.0,-1.0,71.88235294117646,240.35294117647058,0.11764705882352941,2.0
544,2358,2,2,68.04347826086956,1,79.43478260869566,78.47826086956522,2989.1739130434785,678.5652173913044,0.0,5.0,0.0,-1.0,72.73913043478261,343.0,5.173913043478261,2.0
640,2243,2,2,121.7,1,85.9,85.1,3191.0,719.6,0.0,5.0,0.0,-1.0,73.0,338.0,0.0,2.0
584,2040,2,3,349.25,1,85.0,81.5,3598.5,896.0,0.0,5.0,0.0,-1.0,73.0,321.0,2.0,2.0
557,2516,2,2,118.66666666666667,1,84.66666666666667,82.33333333333333,6860.333333333333,930.0,0.0,3.3333333333333335,0.0,-1.0,73.66666666666667,290.6666666666667,4.0,2.0
542,1315,2,3,265.8333333333333,1,87.5,83.0,1195.8333333333333,536.3333333333334,0.0,3.0,0.0,-1.0,75.0,360.0,8.0,2.0
1754,24936,6,2,114.3076923076923,1,86.46153846153847,87.76923076923077,6925.538461538462,989.1538461538462,0.0,3.3846153846153846,0.0,-1.0,76.23076923076923,261.53846153846155,0.0,2.0
589,2117,2,2,252.42857142857142,1,80.57142857142857,80.85714285714286,5334.428571428572,896.8571428571429,0.0,8.857142857142858,0.0,-1.0,78.71428571428571,202.28571428571428,0.0,2.0
1710,37522,6,1,180.1,1,84.9,84.7,8608.3,970.4,0.0,5.8,0.0,-1.0,84.6,95.6,0.0,2.0
1633,26224,6,3,172.75,1,84.25,83.25,29941.25,1757.25,0.0,8.5,0.0,-1.0,85.5,205.0,0.0,2.0
2043,25937,6,1,246.0,1,90.33333333333333,81.33333333333333,10748.0,1188.6666666666667,0.0,6.666666666666667,0.0,-1.0,87.0,148.0,0.0,2.0
